PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Average Inhibition at 12.3 uM,Standard Deviation,Inhibition at 12.3 uM [1],Inhibition at 12.3 uM [2],Inhibition at 12.3 uM [3]
782,14727926,1233884,CC1=CC(=C(C=C1)C)N(CC2=CC=CC=C2F)S(=O)(=O)C,Inactive,5,,,1.24,2.85676,2.86707,-2.77738,3.62676
783,17409778,4358481,C1=CC=C(C(=C1)NC(=O)CS(=O)C2=CC(=CC=C2)Cl)Cl,Inactive,5,,,1.23,0.625474,1.26651,0.45276,1.98384
784,24818078,341080,C1=CC=C(C(=C1)CON2C(=O)C3=CC=CC=C3C2=O)[N+](=O)[O-],Inactive,5,,,1.23,3.94076,-4.27401,4.73575,3.23109
785,22416080,886439,CC1=CC=CC=C1NC(=S)C2=NC3=CC=CC=C3N2,Inactive,5,,,1.23,0.618573,2.06484,1.0341,0.587693
786,17411378,3449003,CC1=C(N(C(=C1C#N)NC(=O)C2=CC(=CC=C2)Cl)CC3=CC=CC=C3)C,Inactive,5,,,1.22,1.53723,0.358942,3.38442,-0.0696434
787,14731040,9550059,CC1CCC2=C(C1)C(=NC(=N2)SC)C(F)(F)F,Inactive,5,,,1.22,2.62622,-1.1997,4.87224,-0.00366544
788,47201778,1932603,C1=CC=C2C(=C1)C(C3=CC=CC=C3O2)C(=O)NCC#N,Inactive,5,,,1.22,1.54479,-0.604798,1.08546,3.17221
789,22416855,2956717,CCOC(=O)C1CCN(CC1)C(=O)C2=CC=CC=C2N(C)S(=O)(=O)C3=CC=CC=C3,Inactive,5,,,1.21,3.27953,-0.709874,5.82553,-1.48758
790,14730031,2769183,CC1=CC=CC=C1C2=NN=C3C4=CC=CC=C4C(=O)C3=C2,Inactive,5,,,1.2,2.26243,0.128486,4.34071,-0.884141
791,26729886,2726513,C1C2CC3CC1CC(C2)(C3)C4=NC(=S)NN4,Inactive,5,,,1.19,1.62641,3.18825,1.19139,-0.795617
792,85200314,44201436,CC(C)(C)OC(=O)C[C@@H](CC=C)C(=O)OC[C@@H](CC1=CC=CC=C1)NC(=O)[C@@H](CC=C)CC(=O)N[C@@H](CC2=CC=CC=C2)CO,Inactive,5,,,1.19,1.10158,1.96468,1.96883,-0.370044
793,24803187,5350845,CC1=C(C=C(C=C1)/C=C/C(=O)O)S(=O)(=O)NC2CCS(=O)(=O)C2,Inactive,5,,,1.18,3.8532,5.64275,1.66787,-3.75836
794,17433335,804769,C1=CC(=C(C=C1NC(=O)C2=CC=NC=C2)[N+](=O)[O-])Cl,Inactive,5,,,1.18,1.21549,2.56758,-0.393031,1.3602
795,842612,644884,CC1=CC=C(C=C1)C2=NN(N=N2)CC(=O)NC3=CC=CC=C3N4CCOCC4,Inactive,5,,,1.18,2.54571,-2.08564,4.12599,1.4941
796,57260113,25162923,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N.C(C(CO)(CO)N)O.O,Inactive,5,,,1.17,0.614426,2.02886,0.60906,0.886557
797,17411331,1479252,CC1=CC(=CC(=C1)NC(=O)C2=CC=CN2C3=C(C=C(C=N3)C(F)(F)F)Cl)C,Inactive,5,,,1.17,2.07359,1.81568,3.33067,-1.62536
798,14745628,2384813,CC(C)(C(=O)OCC(=O)NC1=C(C=C(C=N1)Cl)Cl)OC2=CC=C(C=C2)Cl,Inactive,5,,,1.17,2.48891,4.50684,0.485991,-1.47229
799,26666068,4267751,C1COCCN1C2=NC=C(C(=N2)Cl)Br,Inactive,5,,,1.17,1.70836,-0.297268,3.56648,0.242884
800,92764245,381594,C1=CC2=C(C(=O)C(=CC2=O)NCCC3=CC(=C(C(=C3)Br)O)Br)N=C1,Inactive,5,,,1.17,1.91315,2.24851,-1.51965,2.77718
801,49828973,17585929,CC1(CC2=C(CO1)C3=C(S2)C(=O)N(C(=O)N3CC(=O)NC4=CC=CC=C4OC)C)C,Inactive,5,,,1.17,2.2927,3.09902,2.45395,-2.05487
802,24779449,1432187,CC(C)CN1C(=O)C2=CC=CC=C2N=C1SCC(=O)N3CCCC4=CC=CC=C43,Inactive,5,,,1.16,0.883927,0.499722,2.41412,0.580969
803,49674637,7994069,C1CC1NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)C3=CC=C(C=C3)Cl,Inactive,5,,,1.16,2.06966,-1.16031,3.86559,0.777434
804,49822175,6464746,CCC(C)C1=CC=CC=C1NS(=O)(=O)C2=CN(N=C2)CC,Inactive,5,,,1.15,2.71515,1.34401,-2.26879,4.37342
805,17407929,2914284,CC(CCC1=CC=CC=C1)NC(=O)C2=CC=CS2,Inactive,5,,,1.15,0.443341,0.806658,0.866356,1.77555
806,24804341,825507,CC1=C(C(=CC=C1)NC2=CC(=O)CC(C2)(C)C)C,Inactive,5,,,1.15,0.439271,1.75647,0.739691,0.943241
807,50085466,3640,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O,Inactive,5,,,1.14,2.06078,4.05198,-0.135007,-0.483356
808,99359070,46903720,CC(=O)NC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=CC(=NC2=O)N)O)O,Inactive,5,,,1.14,0.789089,1.0942,2.13329,0.202291
809,22404335,2925338,C1CC(OC1)CN2C(=O)C3=C(C2=O)C=C(C=C3)C(=O)NC4=CC=NC=C4,Inactive,5,,,1.14,2.2335,3.01274,2.41186,-1.997
810,7966515,712378,CCN1C2=C(N=C1N3CCC(CC3)C)N(C(=O)N(C2=O)C)C,Inactive,5,,,1.14,3.42564,-2.53357,5.71076,0.235524
811,49648308,3805012,CN(C)CCCNC1=NC(=C(C(=N1)NCC2=CC=CC=C2)[N+](=O)[O-])N,Inactive,5,,,1.13,2.52755,4.37831,-1.78639,0.8003
812,22410036,6159932,C1=CC2=C(C(=C1)[N+](=O)[O-])N=C(C=C2)/C=C/C3=CC(=CC=C3)Br,Inactive,5,,,1.13,1.29766,-0.687327,2.26133,1.81496
813,26665710,135403797,C1=CC2=CC(=C(C(=C2C(=O)C(=C1)O)O)O)O,Inactive,5,,,1.12,2.75849,2.86922,-2.77533,3.26347
814,47196454,2934374,CC1=CC(=C(C(=C1)C)OCCCCN(C)CC2=CC=CC=C2)C.C(=O)(C(=O)O)O,Inactive,5,,,1.11,1.66336,-0.744657,0.786971,3.29088
815,17507909,1078654,CC1=CC=C(C=C1)NS(=O)(=O)C2=CC(=C(C=C2)NC(=O)C3=CC=NC=C3)OC,Inactive,5,,,1.1,1.4873,1.1982,2.87425,-0.765111
816,49666731,3767351,CC1C(=O)NC2=CC=CC=C2N1C(=O)C3=CC(=CC=C3)C(F)(F)F,Inactive,5,,,1.1,2.88348,4.15648,1.90893,-2.76613
817,857911,2832735,CC1=CC(=C(S1)CCCN)C(=O)O.Cl,Inactive,5,,,1.1,1.80286,3.42475,0.837826,-0.968281
818,99495618,2824173,C1=CC=C(C=C1)C(=O)NNC(=O)C2=CSC(=N2)C3=CN=CC=C3,Inactive,5,,,1.1,2.25161,-0.0121031,4.23776,-0.931492
819,50086733,16396156,CC[NH+](CC)CC.C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)[O-])O)O)N,Inactive,5,,,1.1,1.05401,-0.0183272,0.798061,2.51102
820,3712640,2998102,CC(C1=CC=CC=C1)NC(=O)CN2C(=O)C3=CC=CC=C3C(=N2)C(=O)O,Inactive,5,,,1.1,2.79036,1.92729,-2.65991,4.02182
821,14726354,3230197,CC1=CC(=CC=C1)NC(=O)N2CCCC2C(=O)NCC3=CC=CS3,Inactive,5,,,1.09,1.08076,2.25752,-0.347524,1.36305
822,24798096,16189948,CCN1C(=C(C(=N1)C)CN2CCN(C(C2)CCO)CC3=CSC=C3)C,Inactive,5,,,1.08,2.11347,0.239295,-0.980122,3.98678
823,24785202,16188724,CC1=C(SC=[N+]1CC(=O)C2=CC=CC=C2)CCOC(=O)C34CC5CC(C3)CC(C5)(C4)C.[Br-],Inactive,5,,,1.08,0.709056,0.0904143,1.43768,1.7133
824,85268791,2450251,CC1=CC=CC=C1C(=O)N2CCC(CC2)C(=O)N3CCN(CC3)CC4=CC5=C(C=C4)OCO5,Inactive,5,,,1.07,1.57427,1.33969,-0.976526,2.85156
825,14732929,3138910,CC(C)NC(=O)CN(CCC1=CC=CC=C1)S(=O)(=O)C2=CC=C(C=C2)OC,Inactive,5,,,1.07,1.52832,-1.08619,2.0007,2.29145
826,7970885,1329847,CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)OCN3C(=O)C4=CC=CC=C4N=N3,Inactive,5,,,1.07,0.876044,1.16126,2.08986,-0.0497929
827,136947708,1741739,CN1C(=NN=C1SC/C=C/C2=CC=CC=C2)C3=CN=CC=C3,Inactive,5,,,1.06,0.683047,1.9811,0.342907,0.867488
828,85268689,4092887,CC1=C(C=C(C=C1)S(=O)(=O)N2CCOCC2)NC(=O)C3=CC4=CC=CC=C4OC3=O,Inactive,5,,,1.06,0.834382,0.397129,2.24014,0.553556
829,103075456,49790515,C1=CC=C(C=C1)CCNC(=O)NC2=NC(=CS2)C(CC3=CC=C(C=C3)C(F)(F)F)N,Inactive,5,,,1.06,1.30458,1.19791,2.58993,-0.597154
830,47196588,2935293,CC1=CC(=C(C=C1)OCCCCNC(C)C2=CC=CC=C2)C,Inactive,5,,,1.06,1.48113,-0.999749,1.73427,2.43263
831,7972792,783795,CC1=CC=C(C=C1)S(=O)(=O)N=C2SCCCS2,Inactive,5,,,1.05,1.33426,0.472422,2.89743,-0.212596
832,124754551,53300550,C1CSCCN1C2CN(S(=O)(=O)C2)CC3=CN(N=N3)CC4=CC=C(C=C4)C(F)(F)F,Inactive,4,,,1.05,2.63677,-2.67987,2.83515,2.98879
833,56321064,1259409,C1COCCN1S(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=CC(=CC=C3)S(=O)(=O)C(F)F,Inactive,4,,,1.05,1.75141,3.01422,1.36898,-1.23965
834,850573,653099,CC1CCCCN1C(=O)CSC2=NC3=CC=CC=C3N2CC(=O)N4CCC5=CC=CC=C54,Inactive,4,,,1.05,3.01511,1.58221,-2.8836,4.44357
835,847637,650039,CC1=C(C=CC=C1Cl)S(=O)(=O)N2CCCC(C2)C3=NC(=NO3)C4=CC(=CC=C4)OC,Inactive,4,,,1.04,0.575427,1.22114,0.25868,1.63169
836,22413936,6340093,CSC(=N/N=C(/C1=NC=CN=C1)\N)SC,Inactive,4,,,1.04,1.86694,3.33039,-1.24259,1.02183
837,57267188,17192333,C1CC(OC1)CNC(=O)CCNS(=O)(=O)C2=CC=C(C=C2)Br,Inactive,4,,,1.04,0.90634,2.25097,0.780739,0.0752422
838,56423572,6602812,CN1CCN(CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3.Cl,Inactive,4,,,1.03,1.40651,2.97907,-0.301303,0.427014
839,51087630,18581382,C1CC2=C(C1)N(C(=O)N=C2SCC(=O)NC3=C(C=C(C=C3)F)F)CC4=CC=CC=N4,Inactive,4,,,1.02,1.71453,2.78488,1.57854,-1.30208
840,14729707,3496405,CCC(=O)NC(C(=O)OC)(C(F)(F)F)NC1=NC(=CS1)C,Inactive,4,,,1.01,3.34513,2.93178,-3.6918,3.7974
841,85200462,44201584,C1C[C@H]2COC(=O)CC/C=C\C[C@H](C(=O)N2C1)CC(=O)N[C@H](CC3=CC=CC=C3)CO,Inactive,4,,,1.01,1.22497,-0.521735,2.47672,1.07469
842,7972326,735061,C1=CN=CC=C1CCNC(=O)C(F)(F)F,Inactive,4,,,1.01,2.10758,-0.708017,3.97814,-0.240697
843,24781657,16187618,CC(C)N(CCO)C(=O)CCC1=NN=C(O1)CC2=CC(=CC=C2)C(F)(F)F,Inactive,4,,,1.01,2.05635,-1.71454,3.25369,1.48797
844,3713838,2096083,CCOC1=CC2=C(C=C1)N=C(N2)SCC3=C(SC(=C3C#N)N)C(=O)OCC,Inactive,4,,,1,2.43021,0.388021,-1.62092,4.23637
845,7976179,817422,CC1=C(C=C(C=C1)N(CC(=O)NCC2=CN=CC=C2)S(=O)(=O)C)C,Inactive,4,,,1,2.13142,4.00684,-0.391057,-0.628722
846,57261318,16309185,CC(C1=CC=CC=C1Cl)NC(C)C(=O)NC2=CC(=CC=C2)S(=O)(=O)N3CCCCC3,Inactive,4,,,0.98,2.39289,2.44106,-2.38865,2.90234
847,24779787,16187183,CCO[C@@H]1[C@H]([C@@H](C=C(O1)C(=O)N2CCN(CC2)C)C3=CC4=C(C=C3)OCO4)CCCO,Inactive,4,,,0.98,1.20041,-0.651277,1.40578,2.19682
848,16953572,2697029,COC1=C(C=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)S(=O)(=O)N3CCCC3)Cl,Inactive,4,,,0.98,1.44991,-1.03035,1.64584,2.32976
849,49677202,2644556,CCCCN1C(=C(C(=O)NC1=O)N(CC)C(=O)C2=CC=CC=C2F)N,Inactive,4,,,0.98,2.83009,2.0778,-2.90234,3.76395
850,17411078,3769559,CC1=CC=CC=C1CSC2=NNC(=N2)NS(=O)(=O)C3=CC=CC=C3,Inactive,4,,,0.97,1.92609,3.68693,-0.184196,-0.584218
851,24780076,3127063,CC1CN(CCN1)C2=CC(=C(C=C2)[N+](=O)[O-])NCCOC3=CC=CC=C3,Inactive,4,,,0.97,0.720179,-0.0419383,1.38798,1.5677
852,49679601,24762053,C1OC2=C(O1)C=C(C=C2)CCNCC3=CC=C(C=C3)C(F)(F)F.C(=O)(C(=O)O)O,Inactive,4,,,0.97,1.73211,0.85527,-1.0904,3.14767
853,3714984,2591982,C1=CC(=CC(=C1)SCC(=O)NC(=O)N)C(F)(F)F,Inactive,4,,,0.97,2.74719,-2.56369,1.33129,4.13602
854,99360639,315872,C1CC2CC1C3C2C(=O)N(C3=O)CCCC(=O)O,Inactive,4,,,0.97,1.975,3.72712,-0.786823,-0.0368392
855,22411618,824964,C1CN2CCC[N+]3=C2N(C1)C(=O)C=C3[O-],Inactive,4,,,0.96,1.37946,-0.536376,0.636475,2.79439
856,24820984,1481317,C1=CC(=CC=C1CNC(=O)C(C2=C(C=C(C=N2)C(F)(F)F)Cl)C(=O)NCC3=CC=C(C=C3)F)F,Inactive,4,,,0.96,1.46908,-1.01535,2.49998,1.40845
857,85268712,2351493,C1=CC=C(C=C1)C(=NNC(=O)C2=CC=CC=C2)C3=CC=CC=N3,Inactive,4,,,0.96,0.730953,1.87887,0.0901925,0.915309
858,24779670,135541130,CC(C)(C)NC(=O)CSC1=NC(=C(C(=O)N1)NC(=O)C2=CC=CC=C2F)N,Inactive,4,,,0.95,1.09606,0.416763,-0.0379339,2.48093
859,49643246,1105782,COC1=CC(=C(C=C1)NC(=O)CN(C2=CC(=C(C=C2)OC)Cl)S(=O)(=O)C3=CC=CC=C3)OC,Inactive,4,,,0.95,4.18151,-1.88999,-2.12652,6.85971
860,7971730,986816,CN1C2=C(C(=O)NC1=O)N(C(=N2)SCCN3CCOCC3)CCCC4=CC=CC=C4,Inactive,4,,,0.95,0.412119,0.757356,1.51986,0.5657
861,14745282,2525930,CC(=O)C1=CC(=C(C=C1)OC)COC,Inactive,4,,,0.95,0.573461,1.13435,0.169329,1.53581
862,17414422,6894200,CN1CCN(CC1)/N=C/C2=CC(=C(C=C2)OC)O,Inactive,4,,,0.95,1.8307,3.10707,1.10156,-1.36916
863,14719150,9549148,C1CCN(CC1)CCCC2C3=CC=CC=C3SC4=CC=CC=C4O2.C(=C\C(=O)O)\C(=O)O,Inactive,4,,,0.94,1.50321,0.30837,-0.494354,3.0191
864,17414878,2923968,C1CCN(CC1)CCOCCOC2=C(C=C(C=C2)Cl)Br.C(=O)(C(=O)O)O,Inactive,4,,,0.93,1.47025,2.8594,0.64511,-0.70743
865,22410334,2507102,CCC1=CC=CC=C1NCC(=O)NC2=CC(=C(C=C2)Cl)C(F)(F)F,Inactive,4,,,0.93,2.97999,-0.767919,-1.56141,5.11938
866,51086108,7539642,C1CN(CCN1C2=NC3=C(C=C(C=C3S2)F)F)C(=O)C4=CC=C(O4)[N+](=O)[O-],Inactive,4,,,0.93,1.24377,0.437885,2.63545,-0.290724
867,17512435,9429710,CC1=CC(=NC(=N1)N/N=C/C2=CC=CC=C2OCC3=CC=C(C=C3)[N+](=O)[O-])C,Inactive,4,,,0.92,0.782073,0.555066,2.00563,0.196712
868,4257364,873825,C1COCCN1CCNC(=O)NC2=CC=C(C=C2)Cl,Inactive,4,,,0.92,1.2863,2.72489,-0.165196,0.193088
869,56324354,24982904,CC1=C(C(=NO1)C)COC2=CC=CC=C2C(=O)NNC(=O)C3=CC=CC=C3,Inactive,4,,,0.91,2.38447,3.07355,2.07046,-2.41106
870,26662195,5336781,C1CN(CCN1C2=CC=CC=N2)/N=C/C3=CC=CC=N3,Inactive,4,,,0.91,0.36174,0.45878,1.34449,0.923692
871,99456794,46944085,COC1=C(C=C(C=C1)CCNC(=O)NC2=NC(=CS2)C(CC3=CC=CC=C3)N)OC,Inactive,4,,,0.91,1.49964,1.9728,-1.2128,1.964
872,56319880,24981023,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CN3C(=O)C4(CCCCC4)NC3=O,Inactive,4,,,0.91,0.490104,1.60058,0.56,0.561822
873,17513178,135412537,CC1=CC(=CC(=C1)NC(=O)C2CC(=O)NC(=NCC3=CC=C(C=C3)OC)S2)C,Inactive,4,,,0.91,2.86823,0.650043,-2.47173,4.53996
874,14744396,2339907,COC1=CC=CC=C1C(=O)CSC2=NNC(=N2)N,Inactive,4,,,0.9,2.25622,4.09481,-0.701341,-0.681313
875,22408220,2093952,COC1=CC=C(C=C1)CNC(=O)C2(CC2)C3=CC=C(C=C3)Cl,Inactive,4,,,0.9,0.590878,1.51676,0.104012,1.08283
876,24790233,785020,CC1=C(SC(=C1C#N)NC(=O)CCC(=O)O)C,Inactive,4,,,0.9,1.72089,2.31112,1.90782,-1.52435
877,89853470,2611874,CC(C)CN1C(=NN=C1SCC(=O)NCC2=CC=CS2)C3=CC=C(C=C3)OC,Inactive,4,,,0.9,1.44816,2.57118,-0.96163,1.08173
878,7978313,739071,CC(C)COC1=C(C=C(C=C1)C(=O)C)CC(C(=O)N)C(=O)N,Inactive,4,,,0.89,0.473435,0.592657,1.55961,0.521706
879,85272001,649309,CC1=CC(=C(C=C1)C2=NN(N=N2)CC(=O)N3CCCCC3)N4C=NN=N4,Inactive,4,,,0.89,0.181198,1.02133,1.0132,0.632955
880,860040,661347,CC1=CC=C(C=C1)N2C(=O)CC(C2=O)CN3C(=CC(=N3)C)C,Inactive,4,,,0.89,0.999201,0.362879,2.28687,0.0147202
881,24823069,4014500,C1=CC(=CC(=C1)N=NC2=CC(=C(C=C2)O)C=O)C(=O)O,Inactive,4,,,0.89,1.93305,3.51593,-1.07561,0.218495
882,57257058,16325191,COC1=C(C=C(C=C1)S(=O)(=O)N2CCN(CC2)CCOC3=CC=C(C=C3)Br)OC,Inactive,4,,,0.88,1.71991,-0.915139,0.346608,3.19674
883,46501069,23640981,CC(C)(C)N1C(=O)[C@@H]2[C@H](C1=O)[C@@]3(C(=O)N(C(=O)N3[C@@H]2C4=CC=C(C=C4)Br)C5=CC(=CC=C5)Cl)CC6=CC=CC=C6,Inactive,4,,,0.88,2.5635,-2.07953,0.53533,4.17196
884,85200769,44201891,C1/C=C\C[C@@H](C(=O)N[C@H](COC(=O)[C@@H]1CC2=CC=C(C=C2)F)C3=CC=CC=C3)CC(=O)N(CCO)CC4=CC=CC=C4,Inactive,4,,,0.87,1.63626,0.33762,-0.807083,3.09173
885,26727518,2727241,C1=CC=C(C=C1)OC2=NC=CC(=C2C(=O)NC3=C(C=C(C=C3)F)F)C(F)(F)F,Inactive,4,,,0.87,1.0442,0.302577,2.33784,-0.0213812
886,24818771,4555740,CC(=O)N(C(=O)C)N1C(=O)C2C(C1=O)C3C4=CC=CC=C4C2C5=CC=CC=C35,Inactive,4,,,0.87,0.277223,0.851101,1.22178,0.543707
887,22404497,3937862,CC1=CC=CC=C1NC2=NN=C(S2)SC(C3=CC=CC=C3)C(=O)NC4=CC(=CC=C4)OC,Inactive,4,,,0.87,4.41711,2.08205,5.57262,-5.04177
888,22402017,15944843,CC1=CC(=CC=C1)NC(=O)CN2C3=C(C=CC=N3)C(=O)N(C2=O)CCC4=CNC5=CC=CC=C54,Inactive,4,,,0.87,3.53267,5.14432,-3.50737,0.959964
889,46500147,16759727,CC(C)CC(=O)N1[C@@H](C[C@@]23C1=NC(=C([C@@H]2N(C4=C3C=C(C=C4)OC)C)C(=O)OC)C(=O)OC)C(=O)OC,Inactive,4,,,0.87,1.96541,2.39836,-1.90886,2.10717
890,22414636,9564839,CC1=CC=C(S1)/C=N/NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C,Inactive,4,,,0.86,1.92508,-0.953353,3.52836,0.0177159
891,17415367,1033987,CCOC1=CC=C(C=C1)NC2=C(C(=O)N(C2=O)CC3=CC=CC=C3)Cl,Inactive,4,,,0.86,2.43344,4.03935,0.400517,-1.86864
892,134216219,56589143,CC1=CC2=C(C(=O)O1)[C@]3(C4=C(C=CC(=C4)[N+](=O)[O-])N(C3=O)C)C5=C(O2)CCCC5=O,Inactive,4,,,0.86,3.15255,-3.18283,4.51052,1.24088
893,56323246,24982401,CN(CC(=O)NC1=CC=CC=C1Br)C(=O)C2=C(C=CC(=C2)S(=O)(=O)N3CCCCCC3)OC,Inactive,4,,,0.85,2.17079,3.45018,0.954467,-1.86387
894,24805362,757465,CC1=C(C=C(C=C1)NC2=NC=NC(=N2)N)C,Inactive,4,,,0.85,1.75272,1.06479,2.87585,-1.40077
895,49731270,22432498,CCC1=NC2=NC(=C(C(=O)N2N1)NS(=O)(=O)C3=CC=C(C=C3)F)C,Inactive,4,,,0.85,1.96148,-1.66988,1.09411,3.11558
896,4259730,790432,C1CCCC(CCC1)NC(=O)C2=CC=CO2,Inactive,4,,,0.84,2.4186,4.24308,-1.17719,-0.538007
897,47203915,869831,CCOC1=CC=C(C=C1)NC2=NC(=CS2)C3=CN=CC=C3,Inactive,4,,,0.84,1.67656,-0.0770916,-0.590466,3.19485
898,99453983,46942410,CCCNC(=O)C1(CCCN(C1)C(=O)CN2C(=O)C3=CC=CC=C3C2=O)C,Inactive,3,,,0.84,1.46708,0.8816,-0.977862,2.61499
899,850854,653401,CCN1C(=NN=C1SCC(=O)NC2=NC(=C(S2)C)C)C3=CN=CC=C3,Inactive,3,,,0.84,3.80256,2.59175,4.36481,-4.44068
900,14732007,936563,CC1=CC(=CC=C1)OCC(=O)N(C)CCC2=CC=CC=N2,Inactive,3,,,0.84,1.51181,2.16835,1.61584,-1.27903
901,16953479,9565687,COC1=CC=C(C=C1)/C=N/NC2=NCCCCC2,Inactive,3,,,0.83,1.85628,-0.108087,3.42527,-0.819824
902,57264602,4286213,CC1=C(N=C(N=C1C)SCC(=O)NC2=C(C=CC(=C2)S(=O)(=O)N3CCOCC3)Cl)C,Inactive,3,,,0.83,3.49986,-1.49128,-1.79973,5.77401
903,17514611,3485715,CC1=C(C2=C(C=C1)C=C(C(=O)N2)CCNC(=O)C3=CC(=CC=C3)[N+](=O)[O-])C,Inactive,3,,,0.83,0.421633,1.05534,0.236279,1.19064
904,4251720,3245373,CCOC(=O)N1CCN(CC1)C(=O)C2=CC=C(C=C2)CN3C(=O)C4=CC5=C(C=C4NC3=S)OCO5,Inactive,3,,,0.82,0.761147,-0.176388,0.976442,1.669
905,859159,660459,CN(C)S(=O)(=O)NC(C1=CC=CC=C1)C2=CC=CC=C2,Inactive,3,,,0.82,1.28061,-0.712179,2.42249,0.754172
906,24838973,6416474,C1CCOC(C1)CSC2=NC(=C(N=N2)C3=CC=CC=C3)C4=CC=CC=C4,Inactive,3,,,0.82,1.92901,2.50527,1.83019,-1.88235
907,49670934,1620343,COC1=CC(=C(C=C1)OC)NP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,Inactive,3,,,0.81,3.53256,-1.09423,5.76743,-2.22888
908,49720864,24791464,C1CC(C1)NC(=O)C2CCC(=O)N(C2)CC3=CC(=CC=C3)F,Inactive,3,,,0.81,2.04723,-2.03031,1.76397,2.70632
909,85267986,2391445,COC1=CC(=C(C=C1)OC)NC(=O)COC(=O)C2CCCCC2,Inactive,3,,,0.81,1.19545,2.37874,0.567786,-0.51956
910,7965824,3543275,C1CN(C(=N1)SCC2=CC=CC=C2Cl)C(=O)C3=CC=CO3,Inactive,3,,,0.81,2.58343,1.7652,3.3822,-2.72465
911,49678565,24761942,CC(=O)C1=CC=C(C=C1)N(C(C2=CC=CC=C2)C(=O)NC3CCCC3)C(=O)C4=CSN=N4,Inactive,3,,,0.81,0.547056,1.5628,0.286167,0.571809
912,89853217,221159,CN(C)C1=NC=NC2=C1C=NN2,Inactive,3,,,0.81,1.91502,-0.219927,-0.851101,3.48992
913,7973207,2788215,CC(C(=O)NC1=CC=CC(=C1)C(=O)OC)N2C(=O)C3=CC=CC=C3C2=O,Inactive,3,,,0.81,3.01957,3.74538,2.01965,-3.34618
914,49640781,1106353,C1CN(CC2=CC=CC=C21)CC3=CC=C(C=C3)C(=O)NC4=CC=C(C=C4)Cl,Inactive,3,,,0.81,1.87479,-1.54722,0.925566,3.04041
915,49666558,2768816,CC1=CC=C(C=C1)CNCC(C2=CC=CC=C2)(C3=CC=CC=C3)O,Inactive,3,,,0.8,1.87,3.05892,-1.52022,0.867586
916,14724450,682935,CC1=CC(=NO1)NC(=O)C2=CC=CO2,Inactive,3,,,0.79,2.57928,4.10298,0.471288,-2.19004
917,22407831,2632575,CC(C)(C)NC(=O)NC(=O)COC1=C(C=C(C=C1)Br)Br,Inactive,3,,,0.79,1.12329,0.663106,-0.516736,2.22587
918,7978255,1353457,C1CCN(CC1)S(=O)(=O)C2=C(C=CC(=C2)C(=O)NCC3=CC=CO3)Br,Inactive,3,,,0.79,0.801404,1.87361,-0.0363092,0.525862
919,3714294,2998743,COC1=CC=C(C=C1)C(=O)NCC(=O)OC2CCCCC2=O,Inactive,3,,,0.79,0.574405,1.54185,0.150283,0.66609
920,851646,654230,COCCSC1=CC=CC=C1C(=O)NC2=NN=CS2,Inactive,3,,,0.78,1.51824,2.17325,-1.32902,1.50533
921,14729108,1478850,C1CN(CCC12N(CCO2)C(=O)C3=CC=C(C=C3)[N+](=O)[O-])C4=C(C=C(C=N4)C(F)(F)F)Cl,Inactive,3,,,0.77,2.05917,2.79307,1.57016,-2.05621
922,4241345,3236333,CC1=CC(=CC=C1)CCNC(=O)C2CCCN(C2)S(=O)(=O)C3=CC=CC4=NSN=C43,Inactive,3,,,0.77,2.02877,-0.289632,3.6074,-1.0116
923,851115,653676,CCCN1C2=C(N=C1SCC(=O)NC3=NC4=C(S3)CCCC4)N(C(=O)N(C2=O)C)C,Inactive,3,,,0.77,1.39109,2.68889,0.174719,-0.56
924,47193452,75583,C1=C(C2=C(C(=C1O)O)C(=O)C(=O)C=C2O)O,Inactive,3,,,0.76,1.27799,2.34456,-0.785414,0.734243
925,3716682,2999716,CC1=CC=CC=C1N2C(=NN=C2SC(C)C(=O)N)C3=CN=CC=C3,Inactive,3,,,0.76,1.20767,1.85269,-0.920026,1.35917
926,4264618,1263007,C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)S(=O)(=O)NCC3=CC=CO3,Inactive,3,,,0.76,2.16319,-0.80885,-0.72543,3.82111
